,species,location,observed_on
4340,Boletus edulis,"(48.9198943348, 9.6652376809)",2022-10-15 17:19:00+02:00
4341,Boletus edulis,"(48.9198943348, 9.6652376809)",2022-10-15 17:19:00+02:00
4342,Boletus edulis,"(48.92048814, 9.66671811)",2022-10-15 17:17:00+02:00
4343,Boletus edulis,"(48.91792167, 9.66556438)",2022-10-15 17:01:00+02:00
4344,Boletus edulis,"(48.91719733, 9.6656366899)",2022-10-15 16:57:00+02:00
4345,Boletus edulis,"(46.005698, -121.5393)",2022-10-11 18:44:00-07:00
4346,Boletus edulis,"(40.5306082923, -1.6220946533)",2022-10-14 17:44:45+02:00
4347,Boletus edulis,"(55.8848348419, 43.8249566887)",2022-10-02 08:02:00+03:00
4348,Boletus edulis,"(55.8779233242, 43.8388820884)",2022-10-01 11:44:00+03:00
4349,Boletus edulis,"(48.90901208, 9.67740744)",2022-10-15 16:06:00+02:00
4350,Boletus edulis,"(48.90888646, 9.6771633486)",2022-10-15 16:04:00+02:00
4351,Boletus edulis,"(42.3489751433, 1.8849442657)",2018-09-23 22:13:00+02:00
4352,Boletus edulis,"(51.4617614746, 8.7960262299)",2022-10-17 17:27:26+02:00
4353,Boletus edulis,"(51.4605407715, 8.7950468063)",2022-10-17 17:04:32+02:00
4354,Boletus edulis,"(50.0975613, 8.8407634997)",2022-10-14 13:22:21+02:00
4355,Boletus edulis,"(49.189803877, 2.258846189)",2022-10-15 15:35:54+02:00
4356,Boletus edulis,"(56.6526045019, 13.6117869616)",2022-10-17 15:44:30+02:00
4357,Boletus edulis,"(46.2787044472, -63.0831339955)",2022-10-17 10:17:46-03:00
4358,Boletus edulis,"(48.510006881, 0.0637030967)",2022-10-17 09:36:39+02:00
4359,Boletus edulis,"(57.0231388333, 10.333095)",2022-10-17 13:25:45+02:00
4360,Boletus edulis,"(55.7125187344, 43.1166054749)",2022-10-15 16:55:00+03:00
4361,Boletus edulis,"(55.18107, 8.7620633333)",2022-10-17 12:53:07+02:00
4362,Boletus edulis,"(52.2536176997, 7.5887789)",2022-10-17 12:31:43+02:00
4363,Boletus edulis,"(56.7870269676, 39.582526781)",2022-10-15 13:26:00+03:00
4364,Boletus edulis,"(56.7870205011, 39.5825500168)",2022-10-15 13:26:00+03:00
4365,Boletus edulis,"(56.78702, 39.58249)",2022-10-15 13:26:00+03:00
4366,Boletus edulis,"(56.78706, 39.58258)",2022-10-15 13:17:00+03:00
4367,Boletus edulis,"(56.7870120899, 39.5827775201)",2022-10-15 13:02:00+03:00
4368,Boletus edulis,"(56.78617, 39.58247)",2022-10-15 12:33:00+03:00
4369,Boletus edulis,"(52.9195416667, 41.5052527778)",2022-10-16 10:41:25+03:00
4370,Boletus edulis,"(48.566979875, 8.2348958731)",2022-10-16 13:06:00+02:00
4371,Boletus edulis,"(48.5103842341, 0.0638073381)",2022-10-17 09:37:06+02:00
4372,Boletus edulis,"(43.0730247529, -1.7293710262)",2022-10-15 13:05:45+02:00
4373,Boletus edulis,"(54.9752888889, 36.3860055556)",2022-10-15 12:36:10+03:00
4374,Boletus edulis,"(54.9766638889, 36.3833555556)",2022-10-15 10:05:04+03:00
4375,Boletus edulis,"(43.4068691851, -122.3032866458)",2022-10-16 15:27:56-07:00
4376,Boletus edulis,"(38.56208, -123.3114466667)",2022-10-15 10:47:28-07:00
4377,Boletus edulis,"(45.3669741708, -121.7821209463)",2022-10-14 15:36:00-07:00
4378,Boletus edulis,"(40.8851042519, -124.190970404)",2022-10-15 20:23:00-07:00
4379,Boletus edulis,"(44.8454662951, -124.0803194317)",2022-10-16 09:54:02-07:00
4380,Boletus edulis,"(49.3387444444, 7.2869944444)",2022-09-18 12:40:10+02:00
4381,Boletus edulis,"(56.4295650474, 38.7164222948)",2022-10-05 15:11:00+03:00
4382,Boletus edulis,"(46.8400222031, -121.4178240331)",2022-10-15 14:19:00-07:00
4383,Boletus edulis,"(56.216151214, -4.3364298388)",2022-08-18 15:27:00+01:00
4384,Boletus edulis,"(41.0700221667, -124.1503445)",2022-10-16 11:13:42-07:00
4385,Boletus edulis,"(52.266901985, 10.6891455687)",2022-10-16 14:43:28+02:00
4386,Boletus edulis,"(53.4308512563, 43.1415781751)",2022-10-16 12:30:23+03:00
4387,Boletus edulis,"(55.7162353436, 43.1144270245)",2022-10-15 14:24:00+03:00
4388,Boletus edulis,"(51.039610639, 8.7817629477)",2022-10-16 15:07:00+02:00
4389,Boletus edulis,"(41.9348514487, -8.2342534078)",2022-10-15 17:02:00+01:00
4390,Boletus edulis,"(51.1497083333, -3.199525)",2022-10-16 16:44:57+01:00
4391,Boletus edulis,"(52.33234321, 8.03724209)",2022-10-16 16:54:00+02:00
4392,Boletus edulis,"(59.5981216667, 25.8978533333)",2022-10-15 14:28:48+03:00
4393,Boletus edulis,"(43.3874074526, -5.5818885233)",2022-10-15 13:38:00+02:00
4394,Boletus edulis,"(43.2218272491, -5.416991048)",2022-10-15 12:35:00+02:00
4395,Boletus edulis,"(55.7144944444, 43.1154111111)",2022-10-15 21:03:00+03:00
4396,Boletus edulis,"(55.7132194444, 43.1160861111)",2022-10-15 21:03:00+03:00
4397,Boletus edulis,"(49.8930662687, 13.771360042)",2022-10-16 13:36:00+02:00
4398,Boletus edulis,"(42.9031150083, -5.3966318864)",2022-10-16 14:55:00+02:00
4399,Boletus edulis,"(42.9794574966, -5.3318987962)",2022-10-16 11:19:00+02:00
4400,Boletus edulis,"(55.1257772673, 10.5859581381)",2022-10-16 11:52:14+02:00
4401,Boletus edulis,"(51.0180028333, 5.4483866667)",2022-10-16 14:18:17+02:00
4402,Boletus edulis,"(55.7152180406, 43.1169176138)",2022-10-15 19:49:00+03:00
4403,Boletus edulis,"(39.3633451997, -123.5631460997)",2022-10-15 08:44:59-07:00
4404,Boletus edulis,"(55.4243269722, 8.4431619722)",2022-10-16 17:33:52+02:00
4405,Boletus edulis,"(53.3062375536, 8.7530670916)",2022-10-16 14:17:52+02:00
4406,Boletus edulis,"(48.1600600163, 4.1865348099)",2022-10-16 10:15:43+02:00
4407,Boletus edulis,"(50.8400842114, 8.7932207853)",2022-10-16 15:44:00+02:00
4408,Boletus edulis,"(38.5817633333, -123.333695)",2022-10-15 11:24:29-07:00
4409,Boletus edulis,"(52.0354686119, 8.5808527563)",2022-10-16 17:51:19+02:00
4410,Boletus edulis,"(57.151722234, -3.8206441328)",2022-10-16 16:37:39+01:00
4411,Boletus edulis,"(53.3477358251, 8.6158262498)",2022-10-16 13:56:28+02:00
4412,Boletus edulis,"(53.3258396958, 8.7364989567)",2022-10-16 13:43:37+02:00
4413,Boletus edulis,"(52.491714495, 9.3252963848)",2022-10-16 15:53:11+02:00
4414,Boletus edulis,"(58.5411816667, 31.6781333333)",2022-10-15 17:27:00+03:00
4415,Boletus edulis,"(58.5401166667, 31.6757833333)",2022-10-15 17:08:00+03:00
4416,Boletus edulis,"(56.4952912952, 9.3769079055)",2022-10-16 17:07:46+02:00
4417,Boletus edulis,"(58.5427933333, 31.6728533333)",2022-10-15 16:42:00+03:00
4418,Boletus edulis,"(58.5424483333, 31.6744933333)",2022-10-15 16:37:00+03:00
4419,Boletus edulis,"(58.5416716667, 31.6772166667)",2022-10-15 16:29:00+03:00
4420,Boletus edulis,"(56.2596022634, 9.8570955662)",2022-10-07 16:40:31+02:00
4421,Boletus edulis,"(58.542505, 31.6808266667)",2022-10-15 15:16:00+03:00
4422,Boletus edulis,"(50.6542689382, 7.3484446853)",2022-10-16 12:43:12+02:00
4423,Boletus edulis,"(57.1268826589, 9.1462087976)",2022-10-16 16:22:09+02:00
4424,Boletus edulis,"(51.7478416667, -2.6787283333)",2022-10-16 13:27:04+01:00
4425,Boletus edulis,"(45.9213988805, 15.143202255)",2022-10-16 11:57:00+02:00
4426,Boletus edulis,"(45.8777511282, 15.1234104211)",2022-10-16 11:33:00+02:00
4427,Boletus edulis,"(45.8690760631, 15.1253759384)",2022-10-16 11:32:00+02:00
4428,Boletus edulis,"(45.8375483008, 15.1034326074)",2022-10-16 11:02:00+02:00
4429,Boletus edulis,"(50.5920194444, 6.9657777778)",2022-10-16 13:00:47+02:00
4430,Boletus edulis,"(45.8283191444, 15.1323160749)",2022-10-16 10:30:00+02:00
4431,Boletus edulis,"(56.7991333008, 12.8911743164)",2022-10-16 13:24:33+02:00
4432,Boletus edulis,"(52.95304564, 5.99189967)",2022-10-16 12:44:54+02:00
4433,Boletus edulis,"(50.1585192926, 4.2438038439)",2022-10-16 11:35:32+02:00
4434,Boletus edulis,"(55.1235805, 8.5477916667)",2022-10-16 11:04:49+02:00
4435,Boletus edulis,"(42.6228522222, -7.0328138889)",2022-10-15 20:51:00+02:00
4436,Boletus edulis,"(45.207163565, -121.641808903)",2022-10-15 16:13:00-07:00
4437,Boletus edulis,"(48.644443483, -124.6064212918)",2022-10-15 11:05:11-07:00
4438,Boletus edulis,"(50.427118, 19.3948375)",2022-10-15 14:11:00+02:00
4439,Boletus edulis,"(38.4645893046, -123.2657942389)",2022-10-12 13:35:00-07:00
4440,Boletus edulis,"(41.0043804335, -124.0429963819)",2022-10-15 16:19:36-07:00
4441,Boletus edulis,"(50.323890385, 28.398225233)",2022-10-15 14:58:58+03:00
4442,Boletus edulis,"(51.7997801099, 39.39408701)",2022-10-15 12:46:00+03:00
4443,Boletus edulis,"(52.7087669167, 41.595417)",2022-10-15 15:03:20+03:00
4444,Boletus edulis,"(53.1671499485, 34.3757871911)",2022-10-15 10:05:56+03:00
4445,Boletus edulis,"(52.8368222222, 41.4866111111)",2022-10-15 10:17:38+03:00
4446,Boletus edulis,"(52.8863861111, 41.5627027778)",2022-10-15 12:58:09+03:00
4447,Boletus edulis,"(52.25888, 6.858405)",2022-10-15 12:11:09+02:00
4448,Boletus edulis,"(44.688975, -63.5742)",2022-10-15 14:17:13-03:00
4449,Boletus edulis,"(41.1314388889, -124.1572222222)",2022-10-14 14:29:09-07:00
4450,Boletus edulis,"(50.5857419049, 9.239119065)",2022-10-15 15:35:00+02:00
4451,Boletus edulis,"(53.3965013037, -2.3867805123)",2022-10-15 14:02:53+01:00
4452,Boletus edulis,"(55.4766442, 8.5089151)",2022-10-15 18:31:48+02:00
4453,Boletus edulis,"(47.7901485873, 2.2120908457)",2022-10-15 18:22:27+02:00
4454,Boletus edulis,"(57.6449460002, 11.8704438955)",2022-10-15 18:10:43+02:00
4455,Boletus edulis,"(57.7738269722, 12.3587699722)",2022-10-15 15:48:37+02:00
4456,Boletus edulis,"(57.4850654652, 9.8515545958)",2022-10-15 17:29:00+02:00
4457,Boletus edulis,"(41.103479, -3.48965)",2022-10-13 16:11:00+02:00
4458,Boletus edulis,"(54.4175730121, 43.2027985403)",2022-10-15 10:09:00+03:00
4459,Boletus edulis,"(56.3395407284, 22.3022432439)",2022-10-15 17:04:13+03:00
4460,Boletus edulis,"(55.1806616667, 8.7619883333)",2022-10-15 15:25:13+02:00
4461,Boletus edulis,"(54.4359596632, 37.6657902026)",2022-10-14 14:24:00+03:00
4462,Boletus edulis,"(43.0192756874, -1.3094249368)",2022-10-15 14:02:38+02:00
4463,Boletus edulis,"(56.0660850739, 9.3126975117)",2022-10-15 15:14:38+02:00
4464,Boletus edulis,"(52.7087669167, 41.595417)",2022-10-15 16:12:02+03:00
4465,Boletus edulis,"(55.3118014697, 9.6252293775)",2022-10-15 14:47:11+02:00
4466,Boletus edulis,"(56.2753601074, 8.1482610703)",2022-10-15 14:34:24+02:00
4467,Boletus edulis,"(57.1159778333, 12.8661883333)",2022-10-15 12:57:23+02:00
4468,Boletus edulis,"(53.8328628686, 45.5124373734)",2022-10-14 00:00:00
4469,Boletus edulis,"(55.5431672351, 8.218072925)",2022-10-15 12:19:44+02:00
4470,Boletus edulis,"(57.197845459, 9.5314807892)",2022-10-15 12:20:37+02:00
4471,Boletus edulis,"(56.3847798128, 9.3393644889)",2022-10-15 11:43:01+02:00
4472,Boletus edulis,"(56.394618988, 44.5284996033)",2022-10-08 15:31:20+03:00
4473,Boletus edulis,"(56.395866394, 44.528049469)",2022-10-08 15:10:40+03:00
4474,Boletus edulis,"(52.3077453008, 13.752432203)",2022-10-15 09:02:00+02:00
4475,Boletus edulis,"(51.7725865997, 5.9217449997)",2022-10-15 09:33:45+02:00
4476,Boletus edulis,"(56.2752990723, 8.1482772827)",2022-10-15 09:48:17+02:00
4477,Boletus edulis,"(55.878540077, 43.8357301617)",2022-10-01 11:28:00+03:00
4478,Boletus edulis,"(46.12274496, -121.76638852)",2022-10-12 12:37:11-07:00
4479,Boletus edulis,"(46.297798, -121.620988)",2022-10-11 18:07:00-07:00
4480,Boletus edulis,"(45.6794436846, 1.9461609051)",2022-10-14 17:19:43+02:00
4481,Boletus edulis,"(40.5093774047, -7.5776463739)",2022-10-10 10:52:00+01:00
4482,Boletus edulis,"(52.3479949, 10.8270540997)",2022-10-14 13:59:46+02:00
4483,Boletus edulis,"(52.349949, 10.8283559722)",2022-10-14 14:36:08+02:00
4484,Boletus edulis,"(53.816950852, 45.5928208306)",2022-10-14 00:00:00
4485,Boletus edulis,"(50.9489266667, 11.8734383333)",2022-10-14 15:39:05+02:00
4486,Boletus edulis,"(53.3834638889, -2.4046583333)",2022-10-12 11:43:00+01:00
4487,Boletus edulis,"(53.3652656622, -3.1599840349)",2022-10-14 17:22:07+01:00
4488,Boletus edulis,"(46.9223746576, 15.4602685198)",2022-10-14 17:12:06+02:00
4489,Boletus edulis,"(52.064975, 13.75607)",2022-10-14 11:48:21+02:00
4490,Boletus edulis,"(52.7133674619, 34.3563995361)",2022-10-14 08:32:00+03:00
4491,Boletus edulis,"(57.7888942444, 12.1864633472)",2022-10-14 16:52:14+02:00
4492,Boletus edulis,"(53.49963, -2.3946783333)",2022-10-14 11:18:31+01:00
4493,Boletus edulis,"(49.3822288513, 10.0265865326)",2022-10-14 14:55:43+02:00
4494,Boletus edulis,"(42.42520009, -8.65046922)",2022-10-14 14:52:57+02:00
4495,Boletus edulis,"(51.1780166667, -0.8586716667)",2022-10-13 14:16:08+01:00
4496,Boletus edulis,"(49.3955612183, 9.9765520096)",2022-10-14 13:10:28+02:00
4497,Boletus edulis,"(51.3080976198, 4.5885773828)",2022-10-12 15:09:00+02:00
4498,Boletus edulis,"(53.3614666667, 8.8512616667)",2022-10-14 10:29:55+02:00
4499,Boletus edulis,"(38.6854858398, -123.4200134277)",2022-10-13 15:23:31-07:00
4500,Boletus edulis,"(52.5459796697, 10.2395863831)",2022-10-13 16:30:02+02:00
4501,Boletus edulis,"(57.3253372232, -3.5842568962)",2022-10-13 16:04:18+01:00
4502,Boletus edulis,"(38.5669890125, -122.8318379467)",2022-10-10 15:55:00-07:00
4503,Boletus edulis,"(46.8600158611, 15.0885181389)",2022-10-13 13:44:00+02:00
4504,Boletus edulis,"(53.8356133333, 36.3052533333)",2022-10-12 09:54:00+03:00
4505,Boletus edulis,"(50.4783854913, 8.5755530644)",2022-10-12 17:07:00+02:00
4506,Boletus edulis,"(50.972901114, 12.5545116275)",2022-10-13 19:09:31+02:00
4507,Boletus edulis,"(53.1530550662, 8.1683550775)",2022-10-13 12:44:27+02:00
4508,Boletus edulis,"(56.04725, 12.297275)",2022-10-13 17:44:50+02:00
4509,Boletus edulis,"(55.1291860734, 10.3120369557)",2022-10-12 12:27:59+02:00
4510,Boletus edulis,"(50.2930637868, 8.7361155086)",2022-10-12 14:02:00+02:00
4511,Boletus edulis,"(50.2326135449, 8.6175197849)",2022-10-12 13:04:00+02:00
4512,Boletus edulis,"(51.1992333333, 7.1692166667)",2022-10-13 17:55:40+02:00
4513,Boletus edulis,"(56.2222166667, 9.7405216667)",2022-10-13 16:54:57+02:00
4514,Boletus edulis,,2022-10-13 10:29:34-04:00
4515,Boletus edulis,"(47.1610952166, 15.8917806298)",2022-10-13 14:35:43+02:00
4516,Boletus edulis,"(48.6558289722, 9.108264)",2022-10-13 14:12:15+02:00
4517,Boletus edulis,"(50.330826624, 33.4274951651)",2022-10-13 11:38:00+03:00
4518,Boletus edulis,"(60.2183910398, 29.7732433056)",2022-10-13 12:52:47+03:00
4519,Boletus edulis,"(47.3905777778, 5.90155)",2022-10-07 14:12:49+02:00
4520,Boletus edulis,"(55.8204898634, 12.5045584086)",2022-10-13 10:19:02+02:00
4521,Boletus edulis,"(55.819760186, 12.5019154877)",2022-10-13 10:01:06+02:00
4522,Boletus edulis,"(46.1257258091, -121.7534900084)",2022-10-12 11:22:15-07:00
4523,Boletus edulis,"(46.1257258091, -121.7534900084)",2022-10-11 14:03:01-07:00
4524,Boletus edulis,"(51.1468709722, 3.4681199722)",2022-10-12 15:41:24+02:00
4525,Boletus edulis,"(51.14647, 3.4726699722)",2022-10-12 15:14:19+02:00
4526,Boletus edulis,"(57.5944613812, 39.9438581098)",2022-10-12 11:29:00+03:00
4527,Boletus edulis,"(43.0940666667, -124.4294883333)",2022-10-12 18:00:25-07:00
4528,Boletus edulis,"(46.1276790984, -121.7584427074)",2022-10-12 11:59:01-07:00
4529,Boletus edulis,"(46.12701, -121.752195)",2022-10-12 12:56:09-07:00
4530,Boletus edulis,"(40.95829001, -124.0763707)",2022-10-11 13:23:59-07:00
4531,Boletus edulis,"(46.12341689, -121.76919877)",2022-10-12 10:47:01-07:00
4532,Boletus edulis,"(56.438089177, 36.5258325951)",2022-10-12 14:24:00+03:00
4533,Boletus edulis,"(50.4605887814, 8.440962237)",2022-10-11 17:10:00+02:00
4534,Boletus edulis,"(50.4865136395, 8.5131166878)",2022-10-11 16:48:00+02:00
4535,Boletus edulis,"(52.17902, 5.8545883333)",2022-10-12 16:23:11+02:00
4536,Boletus edulis,"(56.0406083333, 12.0561666667)",2022-10-08 14:40:21+02:00
4537,Boletus edulis,"(55.4740222222, 38.6628916667)",2022-10-12 14:28:00+03:00
4538,Boletus edulis,"(52.065324057, 4.3572535708)",2022-10-12 15:43:00+02:00
4539,Boletus edulis,"(52.0639577636, 4.3587445514)",2022-10-12 15:40:00+02:00
4540,Boletus edulis,"(54.5283283333, -3.1570888333)",2022-10-12 16:34:32+01:00
4541,Boletus edulis,"(56.0976623045, 40.4392224178)",2022-10-09 10:00:00+03:00
4542,Boletus edulis,"(42.6240587278, -7.0317539194)",2022-10-12 13:16:03+02:00
4543,Boletus edulis,"(50.1082945, 24.0228528333)",2022-10-08 09:19:45+03:00
4544,Boletus edulis,"(50.4209089, 8.5939202)",2022-10-12 16:23:28+02:00
4545,Boletus edulis,"(56.7731797085, 39.5666662622)",2022-10-11 15:24:00+03:00
4546,Boletus edulis,"(50.2450866667, 28.6271667222)",2022-10-12 13:56:27+03:00
4547,Boletus edulis,"(54.1606301722, 10.4800091218)",2022-10-12 13:01:02+02:00
4548,Boletus edulis,"(55.6207786944, 35.67686)",2019-07-27 18:19:04+03:00
4549,Boletus edulis,"(41.8149964108, -1.8212826177)",2022-10-12 10:15:09+02:00
4550,Boletus edulis,"(43.49368895, -5.59684197)",2022-10-12 12:21:09+02:00
4551,Boletus edulis,"(36.988955, -122.0677416667)",2022-10-11 18:45:07-07:00
4552,Boletus edulis,"(44.6371083333, -72.670655)",2022-10-11 15:47:02-04:00
4553,Boletus edulis,"(44.4814200519, -121.8207061495)",2022-10-08 13:15:00-07:00
4554,Boletus edulis,"(41.0276789469, -124.0479229752)",2022-10-11 11:10:45-07:00
4555,Boletus edulis,"(56.7590783333, 36.7623866667)",2022-10-11 13:03:00+03:00
4556,Boletus edulis,"(59.02669487, 9.6593704499)",2022-10-11 13:54:00+02:00
4557,Boletus edulis,"(51.0174861667, 5.451105)",2022-10-09 16:57:45+02:00
4558,Boletus edulis,"(45.3341407775, 23.1389312742)",2018-09-06 13:26:00+03:00
4559,Boletus edulis,"(45.3128453979, -121.6811964644)",2022-10-09 11:08:00-07:00
4560,Boletus edulis,"(45.3666386603, -121.7182211875)",2022-10-09 11:26:00-07:00
4561,Boletus edulis,"(53.2768340218, -132.125778012)",2022-10-09 14:36:44-07:00
4562,Boletus edulis,"(45.4531135558, 23.8472728728)",2020-08-18 12:04:00+03:00
4563,Boletus edulis,"(45.5257720947, 24.8941154478)",2019-09-12 15:26:00+03:00
4564,Boletus edulis,"(45.3034362792, 24.7666664122)",2019-09-05 15:47:00+03:00
4565,Boletus edulis,"(45.4936218261, 24.8345985411)",2019-09-03 13:02:00+03:00
4566,Boletus edulis,"(45.4970321653, 24.8356933592)",2019-09-03 10:55:00+03:00
4567,Boletus edulis,"(48.3087240483, 7.2791694291)",2022-10-11 12:20:48+02:00
4568,Boletus edulis,"(52.2536181421, 7.895087935)",2022-09-28 07:27:12+02:00
4569,Boletus edulis,"(45.9785228775, 15.1475386282)",2022-10-11 15:26:00+02:00
4570,Boletus edulis,"(54.7427777778, 8.9647222222)",2022-10-11 16:49:33+02:00
4571,Boletus edulis,"(54.7455555556, 8.955)",2022-10-11 16:48:30+02:00
4572,Boletus edulis,"(54.7427777778, 8.9647222222)",2022-10-11 16:47:46+02:00
4573,Boletus edulis,"(57.6327551997, 11.9737229)",2020-10-11 15:24:54+02:00
4574,Boletus edulis,"(51.9894, 5.7134)",2022-10-11 17:15:00+02:00
4575,Boletus edulis,"(48.6058997923, 8.9840710457)",2022-10-08 16:15:00+02:00
4576,Boletus edulis,"(48.6058997923, 8.9840710457)",2022-10-08 16:14:00+02:00
4577,Boletus edulis,"(55.9557096495, 8.5841269213)",2022-10-11 17:52:28+02:00
4578,Boletus edulis,"(48.6104407421, 8.9809806074)",2022-10-08 15:08:00+02:00
4579,Boletus edulis,"(46.3163146972, 4.9535255431)",2022-10-11 17:32:58+02:00
4580,Boletus edulis,"(56.256765, 14.7765721)",2022-10-11 17:15:07+02:00
4581,Boletus edulis,"(41.6654175971, -8.1240346651)",2022-10-11 14:28:49+01:00
4582,Boletus edulis,"(61.7994079589, 29.3210067747)",2021-09-12 14:26:00+03:00
4583,Boletus edulis,"(55.4596027778, 38.6499666667)",2022-10-09 17:25:00+03:00
4584,Boletus edulis,"(52.43063, -127.939156)",2022-09-14 12:09:00-07:00
4585,Boletus edulis,"(46.109752655, 22.3688659667)",2022-05-31 10:49:09+03:00
4586,Boletus edulis,"(52.9716342, 5.9901766)",2022-10-11 12:28:37+02:00
4587,Boletus edulis,"(54.7787583333, -1.5902333333)",2022-10-02 12:03:13+01:00
4588,Boletus edulis,"(50.1594555, 31.5993466667)",2022-10-11 10:24:20+03:00
4589,Boletus edulis,"(45.2207223828, -121.5315632729)",2022-10-10 16:33:00-07:00
4590,Boletus edulis,"(48.2259222222, -0.3383888889)",2022-10-10 15:11:12+02:00
4591,Boletus edulis,"(45.4610298062, -121.6656305505)",2022-10-10 17:21:33-07:00
4592,Boletus edulis,"(44.4030918001, -121.8155067886)",2022-10-08 13:04:00-07:00
4593,Boletus edulis,"(56.4775428772, -132.3553314209)",2022-09-28 10:01:07-08:00
4594,Boletus edulis,"(51.561742, 5.198444)",2022-10-09 15:28:08+02:00
4595,Boletus edulis,"(52.1920194444, 42.4271694444)",2022-10-08 09:01:40+03:00
4596,Boletus edulis,"(47.2201329722, 6.5940549722)",2022-10-09 14:32:44+02:00
4597,Boletus edulis,"(48.6013601528, 8.9890485504)",2022-10-08 14:13:00+02:00
4598,Boletus edulis,"(48.6013601528, 8.9890485504)",2022-10-08 14:12:00+02:00
4599,Boletus edulis,"(48.6013601528, 8.9890485504)",2022-10-08 14:12:00+02:00
4600,Boletus edulis,"(51.7193416667, 36.2354483333)",2022-10-08 12:43:00+03:00
4601,Boletus edulis,"(56.2975679088, 38.0591766582)",2022-10-10 16:19:00+03:00
4602,Boletus edulis,"(55.9186010564, 43.7592518798)",2022-10-08 16:07:00+03:00
4603,Boletus edulis,"(46.0055739175, 11.1935763806)",2022-10-09 12:41:47+02:00
4604,Boletus edulis,"(48.9506397883, 13.3444935809)",2022-10-02 13:55:00+02:00
4605,Boletus edulis,"(48.21783, 15.92652)",2022-10-10 17:23:36+02:00
4606,Boletus edulis,"(43.298325, -124.3308033333)",2022-10-09 14:02:25-07:00
4607,Boletus edulis,"(51.19976772, 9.1590273846)",2022-10-09 13:23:29+02:00
4608,Boletus edulis,"(42.9918104126, -0.1943683218)",2022-10-10 11:11:05+02:00
4609,Boletus edulis,"(49.549686558, 6.0976538386)",2022-10-10 08:37:00+02:00
4610,Boletus edulis,"(55.8971941455, 43.7585095818)",2022-10-08 15:38:00+03:00
4611,Boletus edulis,"(51.21132017, 9.87901054)",2022-10-10 15:12:45+02:00
4612,Boletus edulis,"(55.9084472222, 43.7318027778)",2022-10-08 14:55:00+03:00
